index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
4037,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,2019-07-25,Good product,4.0 out of 5 stars,Apple,Ramesh v,Good product
4038,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,2019-07-30,Go for the red.,5.0 out of 5 stars,Apple,Siddharth Bhattacharjee,Distinctive !
4039,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=403, India ,2019-07-06,Awesome,5.0 out of 5 stars,Apple,Jobanpreet Singh,Good Phone
4040,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-02,Awsum phone,5.0 out of 5 stars,Apple,Siddhant,Awsum phone
4041,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-29,Not as good,3.0 out of 5 stars,Apple,SHUBHAM YADAV,Not as good as other android phones
4042,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-25,Great phone,5.0 out of 5 stars,Apple,Amazon Customer,Amazing Amazon! Great service
4043,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-05,Good One 😊,4.0 out of 5 stars,Apple,Raghu Timmanagoudra,Ok 👍
4044,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-11,It's awsome,4.0 out of 5 stars,Apple,Binod G.,Good
4045,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2020-02-22,Best option,5.0 out of 5 stars,Apple,Amazon Customer,Nice phone
4046,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2020-02-28,Great Phone,5.0 out of 5 stars,Apple,Rahul Gurnani,Great Phone
4047,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-10-11,Good product worth for money,5.0 out of 5 stars,Apple,Manimegalai Gurumoorthi,👍
4048,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-11-03,Awesome,5.0 out of 5 stars,Apple,Ankur Gupta,Awesome
4049,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=404, India ,2019-08-19,Best at this price point,5.0 out of 5 stars,Apple,danam r pyrbot,Worth it!
4050,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-11-04,Bad,5.0 out of 5 stars,Apple,Amazon Customer,Good
4051,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-10-27,Just awesome,5.0 out of 5 stars,Apple,venkateshwaran,Fabulous
4052,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-11-03,Excellent performence.,5.0 out of 5 stars,Apple,Sandeep Kumar Yadav,Right for daily life.
4053,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-09-03,Great buy,5.0 out of 5 stars,Apple,Dr.,iPhone CR
4054,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-08-17,game sensor good,5.0 out of 5 stars,Apple,RIYAZAHMED,looking good and camera result awesome
4055,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-11-05,Nice phone and should have a bit more ram,5.0 out of 5 stars,Apple,Arun Bhat,Must use
4056,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-10-17,Awesome worth of money loved it,5.0 out of 5 stars,Apple,Manjunatha.m,Bubble phone
4057,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-10-15,Product are not Good,1.0 out of 5 stars,Apple,AMRIT KAPOOR ,Not good it's bad
4058,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-08-02,Awesome phone ❤️💯,5.0 out of 5 stars,Apple,Ankur,Must buy ❤️💯
4059,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=405, India ,2019-11-05,Good i love amazon,5.0 out of 5 stars,Apple,sachiinkumar nandha kumar,Regarding amazon
4060,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-10-05,Nice,5.0 out of 5 stars,Apple,v.s.p.krishna Chaitanya,Nice for price
4061,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-05-26,Good,5.0 out of 5 stars,Apple,Sai Sabarish,One day delivery
4062,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-11-12,Improved face recognition.,5.0 out of 5 stars,Apple,Ritesh Gupta,Got it in good deal
4063,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-11-09,Good phone. Got it for 38k,5.0 out of 5 stars,Apple,BBS,Good phone
4064,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-10-05,Phone is getting heated up,3.0 out of 5 stars,Apple,Vishnu,Good
4065,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2020-02-20,Superb PHON I m very happy,5.0 out of 5 stars,Apple,Altamas Khan,Smart PHON ka baap
4066,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-11-04,I really liked the product,5.0 out of 5 stars,Apple,Sonal Pandey,5 stars
4067,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2020-01-24,Best phone in battery life,5.0 out of 5 stars,Apple,Chirag Kapoor,Superb battery life
4068,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-11-07,It is very goodbye,5.0 out of 5 stars,Apple,Nikhil N.,Good
4069,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=406, India ,2019-11-03,One word.. perfect,5.0 out of 5 stars,Apple,sharad sagar,iPhone xr
4070,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2020-01-25,Display not like x,4.0 out of 5 stars,Apple,Saddam Khan,Nice delivery on time
4071,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-10-10,Just awesome phone,5.0 out of 5 stars,Apple,Pratik Deshmukh,Nice
4072,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-11-07,Excellent purchase,5.0 out of 5 stars,Apple,Somu R.,Excellent
4073,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-12-07,Awesome experience,5.0 out of 5 stars,Apple,M r khan,Perfect mobile
4074,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-12-06,great phone to use,5.0 out of 5 stars,Apple,Ankur Pathania,Great
4075,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2020-02-22,Everything is good,5.0 out of 5 stars,Apple,Surya,Apple
4076,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-08-21,One of the best product from apple,5.0 out of 5 stars,Apple,murughendra,Best in class
4077,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-09-30,All Good,5.0 out of 5 stars,Apple,Rahul Mistry,Its awesome
4078,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-11-04,Top brands,5.0 out of 5 stars,Apple,Kaushal,Brands
4079,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=407, India ,2019-11-06,Nice phone,5.0 out of 5 stars,Apple,Biswajit Das,Nice phone
4080,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-08,Amazing 👌,5.0 out of 5 stars,Apple,Preet walia,Must buy
4081,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2020-03-04,Nice phone,4.0 out of 5 stars,Apple,Manoj v.,Good
4082,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2020-03-01,Better but,5.0 out of 5 stars,Apple,Vaikunth,Satisfied
4083,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-02,Nice phone,5.0 out of 5 stars,Apple,Sudharsan,Nice phone
4084,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-12-28,Awesome!!!,5.0 out of 5 stars,Apple,Arun,The best
4085,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-06,Nice phone,5.0 out of 5 stars,Apple,Amazon Customer,Good buy
4086,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-11,Best phone,5.0 out of 5 stars,Apple,arpit,Best phone
4087,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-05,Nice phone,5.0 out of 5 stars,Apple,Harish Reddy,Great phone
4088,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-11-08,Good phone,4.0 out of 5 stars,Apple,Amazon Customer,Value for money
4089,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=408, India ,2019-10-03,Excellent mobile phone apple is always amazing,5.0 out of 5 stars,Apple,M sai Krishna,O S M
4090,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-09-27,No warranty card.....but I'm happy with the phone,5.0 out of 5 stars,Apple,Gracy Kipgen,Warranty card
4091,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-09-18,Brilliant iphone xr,5.0 out of 5 stars,Apple,harjinder singh,Brilliant
4092,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-06-30,It’s an iPhone,5.0 out of 5 stars,Apple,jatin.chhikara,Loving it
4093,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-11-11,na,4.0 out of 5 stars,Apple,Vijay,na
4094,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-03-12,Great battery life and performance true depth control is awesome,5.0 out of 5 stars,Apple,vignesh babu R,Battery life camera
4095,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-10-08,Phone Charger is Defective.,4.0 out of 5 stars,Apple,Jai,Defective Charger
4096,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-07-31,Excellent product,5.0 out of 5 stars,Apple,VAR KIRAN,Excellent product
4097,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-10-01,Excellent Phone👍 Recommending others to buy.,5.0 out of 5 stars,Apple,Manimaran,Technology at its peak
4098,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-08-11,Good one,5.0 out of 5 stars,Apple,Nitesh,Good one
4099,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=409, India ,2019-11-08,Very Happy with the product,5.0 out of 5 stars,Apple,suraj kabadge,iPhone XR
4100,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-10-19,Product’s display is damaged. Black line on screen,1.0 out of 5 stars,Apple,Dnyaneshwar Dhamode,Damage product
4101,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-11-14,Good item,5.0 out of 5 stars,Apple,Priya Sindhi,Nice product
4102,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-05-25,As usual Apple at its best,4.0 out of 5 stars,Apple,Amazon Customer,Fantastic Apple
4103,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-07-23,Excellent Product value for money.,5.0 out of 5 stars,Apple,Nishikant Mallick,Excellent
4104,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-07-30,"super and exact delivery, i loved it",5.0 out of 5 stars,Apple,Amazon Customer,super
4105,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-11-13,Product i bought is good.,5.0 out of 5 stars,Apple,Amazon Customer,This product is good
4106,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2019-11-18,Awesome phone... Must buy,5.0 out of 5 stars,Apple,Abhijit,Iphone is iphone... No one can replace
4107,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2020-03-03,Weight is heavy to handle,3.0 out of 5 stars,Apple,Mohamed Asan Sali,Weight
4108,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2020-01-26,Best iphone model in 2019,5.0 out of 5 stars,Apple,Amazon Customer,Best model
4109,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=410, India ,2020-01-24,Battery life is brilliant,4.0 out of 5 stars,Apple,Explore CITY'S,Camera and battery
4110,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2019-10-07,No chipest phone all over,5.0 out of 5 stars,Apple,Vaibhav Vijay ingale,Complete
4111,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2020-03-02,Nice and budget mobile 📲,5.0 out of 5 stars,Apple,Yashwanth Reddy,Excellent performance
4112,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2020-01-21,Amazing phone loved it ❤️,5.0 out of 5 stars,Apple,LAVISH KHURANA,Awesome 😎
4113,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2020-03-04,Absolute Beast of a phone,5.0 out of 5 stars,Apple,Shashwat Dobhal,Utility efficient
4114,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2020-02-01,Camera is just awesome 🔥,4.0 out of 5 stars,Apple,Sumit Tiwade,Worth it ❤️
4115,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2020-01-05,this product is very nice,5.0 out of 5 stars,Apple,Surendar kumar,you can buy  this product it is fantastic
4116,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2019-11-21,Best Product 👍👍😍😍😘😘,5.0 out of 5 stars,Apple,Shubham Chaudhari,Iphone XR....
4117,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2019-08-22,Awesome battery backup...,5.0 out of 5 stars,Apple,8421190011,Awesome Battery backup...
4118,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2019-09-01,Camera quality isn’t good,5.0 out of 5 stars,Apple,Rajveer kaur,I
4119,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=411, India ,2019-12-02,Didn’t got the phone bill,4.0 out of 5 stars,Apple,gaurav,Bill ?
4120,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-12-11,Good and worth for money!,4.0 out of 5 stars,Apple,saravanan,Good product
4121,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2020-01-25,Make battery life batter.,4.0 out of 5 stars,Apple,Anoop kumar singh,Give your best
4122,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-11-07,product is good n genuine,5.0 out of 5 stars,Apple,Saili,nice
4123,Apple iPhone XR (64GB) - Black,0,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-08-26,Best iPhone ever.,5.0 out of 5 stars,Apple,Suvradip Sen,Steat at 47499/-
4124,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-10-14,Excellent product,5.0 out of 5 stars,Apple,punjab national bank,Excellent
4125,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-10-16,Phone is too good,4.0 out of 5 stars,Apple,avneesh,Phone is too good
4126,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2019-10-12,Product is superb,5.0 out of 5 stars,Apple,vaibhav sahu,Good
4127,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2020-03-02,Very good product,5.0 out of 5 stars,Apple,Praveen Raju,Its  a good experience for me
4128,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=412, India ,2020-03-05,Smooth experience,5.0 out of 5 stars,Apple,Anil Agarwal,Smoother Iphone
