Field Comm,Delta,Reporting Unit,Location,Capability,Component,Squadron Type,Mission,Task Number,Task Title,Task Full Name,MET Display Title,,MET Analytics Series,MET Analytics Code,MET Analytics Name,MET Analytics Sort,MET Measure Full Name,Measure,Criteria Met,REMARK
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,X,X267,Other functional based standards,13,X267 - Maintain Defensive Cyberspace Operations (DCO) Incident Response Plan (IRP) and procedures with mission partners.,Maintain Defensive Cyberspace Operations (DCO) Incident Response Plan (IRP) and procedures with mission partners.,N,Standards related to Maintain Defensive Cyberspace Operations (DCO) Incident Response Plan (IRP) and procedures with mission partners. are met or exceeded. This specifically pertains to the measure: 'Maintain Defensive Cyberspace Operations (DCO) Incident Response Plan (IRP) and procedures with mission partners.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Guard,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,P,P023,Personnel,1,P023 - Of personnel who maintain Combat Mission Ready (CMR) status.,Of personnel who maintain Combat Mission Ready (CMR) status.,Y,Personnel levels are sufficient to meet all mission requirements. This specifically pertains to the measure: 'Of personnel who maintain Combat Mission Ready (CMR) status.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,P,P023,Personnel,1,P023 - Of personnel who maintain Combat Mission Ready (CMR) status.,Of personnel who maintain Combat Mission Ready (CMR) status.,Y,Personnel levels are sufficient to meet all mission requirements. This specifically pertains to the measure: 'Of personnel who maintain Combat Mission Ready (CMR) status.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,P,P023,Personnel,1,P023 - Of personnel who maintain Combat Mission Ready (CMR) status.,Of personnel who maintain Combat Mission Ready (CMR) status.,Y,Personnel levels are sufficient to meet all mission requirements. This specifically pertains to the measure: 'Of personnel who maintain Combat Mission Ready (CMR) status.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,T,T022,Training,2,T022 - M03- Of personnel who maintain Special Technical Certifications (STC).,M03- Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'M03- Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,T,T022,Training,2,T022 - M03- Of personnel who maintain Special Technical Certifications (STC).,M03- Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'M03- Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,T,T022,Training,2,T022 - M03- Of personnel who maintain Special Technical Certifications (STC).,M03- Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'M03- Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,T,T035,Training,2,T035 - Of personnel who have completed Qualification Training,Of personnel who have completed Qualification Training,Y,The unit's training regimen is exemplary and well-executed. This specifically pertains to the measure: 'Of personnel who have completed Qualification Training'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,T,T035,Training,2,T035 - Of personnel who have completed Qualification Training,Of personnel who have completed Qualification Training,Y,The unit's training regimen is exemplary and well-executed. This specifically pertains to the measure: 'Of personnel who have completed Qualification Training'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,T,T036,Training,2,T036 - Of personnel who have completed Qualification Training.,Of personnel who have completed Qualification Training.,Y,Operational risks increase due to insufficient training. This specifically pertains to the measure: 'Of personnel who have completed Qualification Training.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,T,T036,Training,2,T036 - Of personnel who have completed Qualification Training.,Of personnel who have completed Qualification Training.,Y,Operational risks increase due to insufficient training. This specifically pertains to the measure: 'Of personnel who have completed Qualification Training.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,T,T036,Training,2,T036 - Of personnel who have completed Qualification Training.,Of personnel who have completed Qualification Training.,Y,Operational risks increase due to insufficient training. This specifically pertains to the measure: 'Of personnel who have completed Qualification Training.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,T,T037,Training,2,T037 - Of personnel who maintain Special Technical Certifications (STC).,Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,T,T037,Training,2,T037 - Of personnel who maintain Special Technical Certifications (STC).,Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Reserve,Force Generation,Core,SFTA 3.5.3.3.2,Conduct Protect and Defend mission from cyberspace risk,SFTA 3.5.3.3.2 - Conduct Protect and Defend mission from cyberspace risk,Conduct Protect and Defend mission from Cyberspace Risk,,T,T037,Training,2,T037 - Of personnel who maintain Special Technical Certifications (STC).,Of personnel who maintain Special Technical Certifications (STC).,Y,Personnel have successfully completed all required training. This specifically pertains to the measure: 'Of personnel who maintain Special Technical Certifications (STC).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,E,E018,Threat Environment and Threat Matrix for CAF units,6,E018 - Of threat environments (1-5) which this task can be accomplished.,Of threat environments (1-5) which this task can be accomplished.,Y,E018 - Standards related to Of threat environments (1-5) which this task can be accomplished. are met or exceeded. This specifically pertains to the measure: 'Of threat environments (1-5) which this task can be accomplished.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,W,W002,Cyber,11,"W002 - Cyber Attack (Tactical Warning/Attack Assessment (TW&AA)) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.","Cyber Attack (Tactical Warning/Attack Assessment (TW&AA)) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.",Y,"Standards related to Cyber Attack (Tactical Warning/Attack Assessment (TW&AA)) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks. are met or exceeded. This specifically pertains to the measure: 'Cyber Attack (Tactical Warning/Attack Assessment (TW&AA)) - Able to internally or externally receive timely and accurate threat, warning, and attack assessment of imminent cyber attacks.'."
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,W,W008,Cyber,11,W008 - Maintain Mission Relevant Terrain - Cyber (MRT-C) list.,Maintain Mission Relevant Terrain - Cyber (MRT-C) list.,Y,W008 - Standards related to Maintain Mission Relevant Terrain - Cyber (MRT-C) list. are met or exceeded. This specifically pertains to the measure: 'Maintain Mission Relevant Terrain - Cyber (MRT-C) list.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X065,Other functional based standards,13,X065 - Acquired facilities to perform battlespace awareness functions.,Acquired facilities to perform battlespace awareness functions.,Y,Standards related to Acquired facilities to perform battlespace awareness functions. are met or exceeded. This specifically pertains to the measure: 'Acquired facilities to perform battlespace awareness functions.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X065,Other functional based standards,13,X065 - Acquired facilities to perform battlespace awareness functions.,Acquired facilities to perform battlespace awareness functions.,Y,Standards related to Acquired facilities to perform battlespace awareness functions. are met or exceeded. This specifically pertains to the measure: 'Acquired facilities to perform battlespace awareness functions.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,X,X156,Other functional based standards,13,X156 - Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Y,Standards related to Ensure detection capabilities are configured based on emerging vulnerabilities and threats. are met or exceeded. This specifically pertains to the measure: 'Ensure detection capabilities are configured based on emerging vulnerabilities and threats.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X156,Other functional based standards,13,X156 - Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Y,Standards related to Ensure detection capabilities are configured based on emerging vulnerabilities and threats. are met or exceeded. This specifically pertains to the measure: 'Ensure detection capabilities are configured based on emerging vulnerabilities and threats.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (53 SOPS),,X,X156,Other functional based standards,13,X156 - Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Ensure detection capabilities are configured based on emerging vulnerabilities and threats.,Y,Standards related to Ensure detection capabilities are configured based on emerging vulnerabilities and threats. are met or exceeded. This specifically pertains to the measure: 'Ensure detection capabilities are configured based on emerging vulnerabilities and threats.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X157,Other functional based standards,13,X157 - Ensure Mission Partner agreements are in place to enable the mission.,Ensure Mission Partner agreements are in place to enable the mission.,Y,Standards related to Ensure Mission Partner agreements are in place to enable the mission. are met or exceeded. This specifically pertains to the measure: 'Ensure Mission Partner agreements are in place to enable the mission.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X157,Other functional based standards,13,X157 - Ensure Mission Partner agreements are in place to enable the mission.,Ensure Mission Partner agreements are in place to enable the mission.,Y,Standards related to Ensure Mission Partner agreements are in place to enable the mission. are met or exceeded. This specifically pertains to the measure: 'Ensure Mission Partner agreements are in place to enable the mission.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,X,X184,Other functional based standards,13,X184 - Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).,Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).,Y,Standards related to Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#). are met or exceeded. This specifically pertains to the measure: 'Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Guard,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,X,X184,Other functional based standards,13,X184 - Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).,Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).,Y,Standards related to Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#). are met or exceeded. This specifically pertains to the measure: 'Implement incident response plan to malicious/unauthorized activity against assigned mission system(#) and network(#).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X263,Other functional based standards,13,X263 - Maintain a validated baseline of nominal network activity.,Maintain a validated baseline of nominal network activity.,Y,Standards related to Maintain a validated baseline of nominal network activity. are met or exceeded. This specifically pertains to the measure: 'Maintain a validated baseline of nominal network activity.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (53 SOPS),,X,X263,Other functional based standards,13,X263 - Maintain a validated baseline of nominal network activity.,Maintain a validated baseline of nominal network activity.,Y,Standards related to Maintain a validated baseline of nominal network activity. are met or exceeded. This specifically pertains to the measure: 'Maintain a validated baseline of nominal network activity.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Reserve,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X265,Other functional based standards,13,X265 - Maintain a validated baseline of nominal persona activity.,Maintain a validated baseline of nominal persona activity.,Y,Standards related to Maintain a validated baseline of nominal persona activity. are met or exceeded. This specifically pertains to the measure: 'Maintain a validated baseline of nominal persona activity.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X265,Other functional based standards,13,X265 - Maintain a validated baseline of nominal persona activity.,Maintain a validated baseline of nominal persona activity.,Y,Standards related to Maintain a validated baseline of nominal persona activity. are met or exceeded. This specifically pertains to the measure: 'Maintain a validated baseline of nominal persona activity.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (53 SOPS),,X,X265,Other functional based standards,13,X265 - Maintain a validated baseline of nominal persona activity.,Maintain a validated baseline of nominal persona activity.,Y,Standards related to Maintain a validated baseline of nominal persona activity. are met or exceeded. This specifically pertains to the measure: 'Maintain a validated baseline of nominal persona activity.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,X,X268,Other functional based standards,13,X268 - Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Y,X268 - Standards related to Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners. are met or exceeded. This specifically pertains to the measure: 'Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,X,X268,Other functional based standards,13,X268 - Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Y,X268 - Standards related to Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners. are met or exceeded. This specifically pertains to the measure: 'Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,X,X268,Other functional based standards,13,X268 - Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.,Y,X268 - Standards related to Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners. are met or exceeded. This specifically pertains to the measure: 'Maintain Defensive Cyberspace Operations (DCO) Incident Response Playbooks and procedures with mission partners.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 3.5.3.3.2,Conduct Protect and Defend mission from cyberspace risk,SFTA 3.5.3.3.2 - Conduct Protect and Defend mission from cyberspace risk,Conduct Protect and Defend mission from Cyberspace Risk,,X,X295,Other functional based standards,13,X295 - Of individuals validated capable of executing Passive Defense in a crew.,Of individuals validated capable of executing Passive Defense in a crew.,Y,Standards related to Of individuals validated capable of executing Passive Defense in a crew. are met or exceeded. This specifically pertains to the measure: 'Of individuals validated capable of executing Passive Defense in a crew.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X315,Other functional based standards,13,X315 - Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).,Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).,Y,Standards related to Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64). are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X315,Other functional based standards,13,X315 - Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).,Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).,Y,Standards related to Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64). are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant container data sources collected and ingested. (Applies to CYS 64).'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X316,Other functional based standards,13,X316 - Of Threat-relevant host data sources collected and ingested.,Of Threat-relevant host data sources collected and ingested.,Y,Standards related to Of Threat-relevant host data sources collected and ingested. are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant host data sources collected and ingested.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (53 SOPS),,X,X316,Other functional based standards,13,X316 - Of Threat-relevant host data sources collected and ingested.,Of Threat-relevant host data sources collected and ingested.,Y,Standards related to Of Threat-relevant host data sources collected and ingested. are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant host data sources collected and ingested.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (10 SOPS),,X,X317,Other functional based standards,13,X317 - Of Threat-relevant network data sources collected and ingested.,Of Threat-relevant network data sources collected and ingested.,Y,Standards related to Of Threat-relevant network data sources collected and ingested. are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant network data sources collected and ingested.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.5.11,Ensure Battlespace Awareness,SFTA 5.5.11 - Ensure Battlespace Awareness,Ensure Battlespace Awareness (4 SOPS),,X,X317,Other functional based standards,13,X317 - Of Threat-relevant network data sources collected and ingested.,Of Threat-relevant network data sources collected and ingested.,Y,Standards related to Of Threat-relevant network data sources collected and ingested. are met or exceeded. This specifically pertains to the measure: 'Of Threat-relevant network data sources collected and ingested.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,X,X370,Other functional based standards,13,X370 - Provide a report of incident / events on system in accordance with prescribed timelines.,Provide a report of incident / events on system in accordance with prescribed timelines.,Y,Standards related to Provide a report of incident / events on system in accordance with prescribed timelines. are met or exceeded. This specifically pertains to the measure: 'Provide a report of incident / events on system in accordance with prescribed timelines.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (53 SOPS),,X,X370,Other functional based standards,13,X370 - Provide a report of incident / events on system in accordance with prescribed timelines.,Provide a report of incident / events on system in accordance with prescribed timelines.,Y,Standards related to Provide a report of incident / events on system in accordance with prescribed timelines. are met or exceeded. This specifically pertains to the measure: 'Provide a report of incident / events on system in accordance with prescribed timelines.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (10 SOPS),,X,X378,Other functional based standards,13,X378 - Provide integrated and synchronized mission planning.,Provide integrated and synchronized mission planning.,Y,Standards related to Provide integrated and synchronized mission planning. are met or exceeded. This specifically pertains to the measure: 'Provide integrated and synchronized mission planning.'.
SPOC,Delta 6,0068 CYBERSPACE SQ 0000,Schriever Space Force Base,5SCAA,Active,Force Generation,Core,SFTA 5.6.5.3,Conduct Defensive Counter Space Operations in the Cyber Domain.,SFTA 5.6.5.3 - Conduct Defensive Counter Space Operations in the Cyber Domain.,Conduct Defensive Counter Space Operations in the Cyber Domain (4 SOPS),,X,X378,Other functional based standards,13,X378 - Provide integrated and synchronized mission planning.,Provide integrated and synchronized mission planning.,Y,Standards related to Provide integrated and synchronized mission planning. are met or exceeded. This specifically pertains to the measure: 'Provide integrated and synchronized mission planning.'.
